id,name,description,unitOfMeasurement,observationType,observedArea,phenomenonTime,resultTime,thing_id,sensor_id,observedproperty_id
129,CO2 Sensor_129,A datastream that provides the measurements from aCO2 Sensor_129 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",129,129,129
130,Humidity Sensor_130,A datastream that provides the measurements from aHumidity Sensor_130 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",130,130,130
131,Temperature Sensor_131,A datastream that provides the measurements from aTemperature Sensor_131 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",131,131,131
132,Humidity Sensor_132,A datastream that provides the measurements from aHumidity Sensor_132 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",132,132,132
133,Temperature Sensor_133,A datastream that provides the measurements from aTemperature Sensor_133 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",133,133,133
134,Motion Sensor_134,A datastream that provides the measurements from aMotion Sensor_134 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",134,134,134
135,Light Sensor_135,A datastream that provides the measurements from aLight Sensor_135 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",135,135,135
136,CO2 Sensor_136,A datastream that provides the measurements from aCO2 Sensor_136 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",136,136,136
137,Pressure Sensor_137,A datastream that provides the measurements from aPressure Sensor_137 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",137,137,137
138,CO2 Sensor_138,A datastream that provides the measurements from aCO2 Sensor_138 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",138,138,138
139,Pressure Sensor_139,A datastream that provides the measurements from aPressure Sensor_139 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",139,139,139
140,Motion Sensor_140,A datastream that provides the measurements from aMotion Sensor_140 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",140,140,140
141,Humidity Sensor_141,A datastream that provides the measurements from aHumidity Sensor_141 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",141,141,141
142,CO2 Sensor_142,A datastream that provides the measurements from aCO2 Sensor_142 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",142,142,142
143,Pressure Sensor_143,A datastream that provides the measurements from aPressure Sensor_143 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",143,143,143
144,CO2 Sensor_144,A datastream that provides the measurements from aCO2 Sensor_144 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",144,144,144
145,Motion Sensor_145,A datastream that provides the measurements from aMotion Sensor_145 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",145,145,145
146,CO2 Sensor_146,A datastream that provides the measurements from aCO2 Sensor_146 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",146,146,146
147,CO2 Sensor_147,A datastream that provides the measurements from aCO2 Sensor_147 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",147,147,147
148,Light Sensor_148,A datastream that provides the measurements from aLight Sensor_148 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",148,148,148
149,Light Sensor_149,A datastream that provides the measurements from aLight Sensor_149 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",149,149,149
150,Pressure Sensor_150,A datastream that provides the measurements from aPressure Sensor_150 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",150,150,150
151,Pressure Sensor_151,A datastream that provides the measurements from aPressure Sensor_151 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",151,151,151
152,Humidity Sensor_152,A datastream that provides the measurements from aHumidity Sensor_152 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",152,152,152
153,CO2 Sensor_153,A datastream that provides the measurements from aCO2 Sensor_153 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",153,153,153
154,Temperature Sensor_154,A datastream that provides the measurements from aTemperature Sensor_154 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",154,154,154
155,CO2 Sensor_155,A datastream that provides the measurements from aCO2 Sensor_155 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",155,155,155
156,Motion Sensor_156,A datastream that provides the measurements from aMotion Sensor_156 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",156,156,156
157,Temperature Sensor_157,A datastream that provides the measurements from aTemperature Sensor_157 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",157,157,157
158,Humidity Sensor_158,A datastream that provides the measurements from aHumidity Sensor_158 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",158,158,158
159,Pressure Sensor_159,A datastream that provides the measurements from aPressure Sensor_159 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",159,159,159
160,Light Sensor_160,A datastream that provides the measurements from aLight Sensor_160 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",160,160,160
161,Light Sensor_161,A datastream that provides the measurements from aLight Sensor_161 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",161,161,161
162,Temperature Sensor_162,A datastream that provides the measurements from aTemperature Sensor_162 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",162,162,162
163,Motion Sensor_163,A datastream that provides the measurements from aMotion Sensor_163 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",163,163,163
164,Pressure Sensor_164,A datastream that provides the measurements from aPressure Sensor_164 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",164,164,164
165,Temperature Sensor_165,A datastream that provides the measurements from aTemperature Sensor_165 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",165,165,165
166,Humidity Sensor_166,A datastream that provides the measurements from aHumidity Sensor_166 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",166,166,166
167,Motion Sensor_167,A datastream that provides the measurements from aMotion Sensor_167 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",167,167,167
168,Temperature Sensor_168,A datastream that provides the measurements from aTemperature Sensor_168 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",168,168,168
